ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_indicator,note_source
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_TOTAL,2009,50.1,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_AGR,2009,71.5,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_NAG,2009,49.9,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_TOTAL,2009,49.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_AGR,2009,73.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_NAG,2009,49.3,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_TOTAL,2009,50.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_AGR,2009,58.1,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_NAG,2009,50.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_TOTAL,2008,50.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_AGR,2008,75.9,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_NAG,2008,50.4,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_TOTAL,2008,49.7,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_AGR,2008,76.5,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_NAG,2008,49.2,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_TOTAL,2008,52.1,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_AGR,2008,72.1,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_NAG,2008,52,,I13:3888,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_TOTAL,2006,55.7,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_AGR,2006,77.3,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_NAG,2006,55.5,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_TOTAL,2006,54.2,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_AGR,2006,75.7,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_NAG,2006,53.8,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_TOTAL,2006,57.8,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_AGR,2006,83.7,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_NAG,2006,57.7,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_TOTAL,2005,58.5,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_AGR,2005,79,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_NAG,2005,58.2,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_TOTAL,2005,56.8,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_AGR,2005,78.5,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_NAG,2005,56.4,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_TOTAL,2005,60.8,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_AGR,2005,80.4,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_NAG,2005,60.6,,,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_TOTAL,2004,60,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_AGR,2004,77,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_T,ECO_AGNAG_NAG,2004,59.8,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_TOTAL,2004,58.2,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_AGR,2004,75.6,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_M,ECO_AGNAG_NAG,2004,57.8,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_TOTAL,2004,62.6,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_AGR,2004,80.8,B,I11:264,R1:3513_S4:33
ARG,SDG_0831_SEX_ECO_RT,BA:150,SEX_F,ECO_AGNAG_NAG,2004,62.4,B,I11:264,R1:3513_S4:33
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2021,50.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2021,76,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2021,21,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2021,47.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2021,77.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2021,29.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2021,52.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2021,75.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2021,8.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2020,49.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2020,76,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2020,19.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2020,48.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2020,76.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2020,27.7,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2020,49.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2020,75.7,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2020,9.7,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2019,52.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2019,79.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2019,25.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2019,50.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2019,78.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2019,34.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2019,54,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2019,80.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2019,11.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2018,56.4,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2018,81,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2018,30.3,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2018,55.1,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2018,80.9,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2018,38.7,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2018,57.7,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2018,81,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2018,16,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2017,47.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2017,98.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2017,24.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2017,48.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2017,97.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2017,29,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2017,47.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2017,99.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2017,19.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2016,49.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2016,99.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2016,24.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2016,50.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2016,99,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2016,29.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2016,48.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2016,99.7,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2016,19.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2015,52.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2015,99,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2015,26.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2015,52.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2015,98.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2015,32.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2015,51.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2015,99.7,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2015,19.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2014,59.1,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2014,99.5,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2014,37.5,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2014,59.8,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2014,99,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2014,43.4,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2014,58.3,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2014,99.9,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2014,30.1,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_TOTAL,2008,51.2,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_AGR,2008,98.2,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_T,ECO_AGNAG_NAG,2008,30.8,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_TOTAL,2008,52.1,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_AGR,2008,97.4,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_M,ECO_AGNAG_NAG,2008,36.7,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_TOTAL,2008,50,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_AGR,2008,98.9,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BA:867,SEX_F,ECO_AGNAG_NAG,2008,22.5,B,I11:264,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_TOTAL,2013,60.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_AGR,2013,99.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_NAG,2013,38.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_TOTAL,2013,60.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_AGR,2013,98.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_NAG,2013,44.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_TOTAL,2013,60.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_AGR,2013,99.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_NAG,2013,28.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_TOTAL,2012,61.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_AGR,2012,99.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_NAG,2012,39,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_TOTAL,2012,62.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_AGR,2012,99.3,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_NAG,2012,46.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_TOTAL,2012,60.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_AGR,2012,99.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_NAG,2012,29.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_TOTAL,2011,62.4,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_AGR,2011,98.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_NAG,2011,39.1,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_TOTAL,2011,63.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_AGR,2011,97.9,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_NAG,2011,46.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_TOTAL,2011,61,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_AGR,2011,99.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_NAG,2011,28.8,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_TOTAL,2009,55,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_AGR,2009,98.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_T,ECO_AGNAG_NAG,2009,26.6,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_TOTAL,2009,55.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_AGR,2009,98.2,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_M,ECO_AGNAG_NAG,2009,33.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_TOTAL,2009,54.5,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_AGR,2009,99,,,R1:3513_T3:240
ARM,SDG_0831_SEX_ECO_RT,BB:173,SEX_F,ECO_AGNAG_NAG,2009,17,,,R1:3513_T3:240
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_TOTAL,2021,26.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_AGR,2021,63.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_NAG,2021,25.2,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_TOTAL,2021,25.8,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_AGR,2021,59.3,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_NAG,2021,24.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_TOTAL,2021,26.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_AGR,2021,76.8,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_NAG,2021,25.9,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_TOTAL,2020,25.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_AGR,2020,58,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_NAG,2020,24.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_TOTAL,2020,24.4,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_AGR,2020,56.4,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_NAG,2020,23.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_TOTAL,2020,26.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_AGR,2020,62.7,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_NAG,2020,26.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_TOTAL,2019,26.4,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_AGR,2019,70,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_NAG,2019,25.3,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_TOTAL,2019,25.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_AGR,2019,65.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_NAG,2019,24.2,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_TOTAL,2019,27.2,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_AGR,2019,81.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_NAG,2019,26.4,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_TOTAL,2018,27.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_AGR,2018,69.3,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_NAG,2018,26.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_TOTAL,2018,26.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_AGR,2018,67.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_NAG,2018,24.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_TOTAL,2018,29.2,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_AGR,2018,73.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_NAG,2018,28.5,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_TOTAL,2017,28.2,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_AGR,2017,70.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_T,ECO_AGNAG_NAG,2017,27,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_TOTAL,2017,26.8,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_AGR,2017,69.6,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_M,ECO_AGNAG_NAG,2017,25.1,,,R1:3513
AUS,SDG_0831_SEX_ECO_RT,BB:15747,SEX_F,ECO_AGNAG_TOTAL,2017,29.7,,,R1:3513
